"Filename","Focused?","Brightness","Contrast","Good Contrast?","High Colour Variance?","Major Colour","Match Chosen Colour?","Symmetrical?"
"testDark.jpg","False","7.9221875","10.67969","False","True","GRY","False","False"
"testLight.jpg","False","99.96791666666667","2.170018","False","True","YEL","False","True"
"testAsymmetrical.jpg","True","17.176813025711066","2.2343965","True","True","GRY","False","False"
"testBlueGreen.jpg","True","19.516145833333333","2.0641897","True","True","YEL","False","False"
"test.jpg","True","60.002562609202094","2.6181898","False","True","BLU","False","False"
"testAlmostSymmetrical.jpg","True","29.93814372659176","11.862883","True","True","GRY","False","False"
"testSymmetricalRed.jpg","True","51.94612630208333","7.4850383","True","True","GRY","False","False"
"colourWheelTest.jpg","True","67.90765432098766","11.883696","True","True","YEL","False","True"
